Source,Target,Type,Id,Label,Weight
53e9b8eeb7602d97044d0727,53e9a0eeb7602d97029d7cce,Directed,699479,,1
53e9b8eeb7602d97044d0727,53e9a6d0b7602d9703005726,Directed,699483,,1
53e9b8eeb7602d97044d0727,53e9a72eb7602d9703066cce,Directed,699484,,1
53e9b8eeb7602d97044d0727,53e9a84eb7602d9703196f27,Directed,699487,,1
53e9b8eeb7602d97044d0727,53e9abc9b7602d970357af50,Directed,699491,,1
53e9b8eeb7602d97044d0727,53e9ace8b7602d97036c49f0,Directed,699493,,1
53e9b8eeb7602d97044d0727,53e9b6b4b7602d970423a4a9,Directed,699504,,1
53e9b8eeb7602d97044d0727,53e9b715b7602d97042a9c73,Directed,699505,,1
53e9b8eeb7602d97044d0727,53e9b9dab7602d97045d60ca,Directed,699509,,1
53e9b8eeb7602d97044d1199,53e9b46fb7602d9703f725ee,Directed,699550,,1
53e9b8eeb7602d97044d1199,53e9baa6b7602d97046d0eb3,Directed,699555,,1
53e9b8eeb7602d97044d14f0,53e9b87fb7602d970444cf16,Directed,699614,,1
53e9b8eeb7602d97044d1436,53e9b532b7602d970406938f,Directed,699699,,1
53e9b8eeb7602d97044d194d,53e9a833b7602d970317e439,Directed,699718,,1
53e9b8eeb7602d97044d194d,53e9bdc6b7602d9704a76dfa,Directed,699751,,1
53e9b8efb7602d97044d41cf,53e99c4bb7602d97024fa901,Directed,699872,,1
53e9b8efb7602d97044d41cf,53e9aa73b7602d97033e66c1,Directed,699877,,1
53e9b8efb7602d97044d41cf,53e9b783b7602d970432c4fc,Directed,699880,,1
53e9b8efb7602d97044d4ab0,53e99eaeb7602d97027761c7,Directed,699926,,1
53e9b8efb7602d97044d4ab0,53e9aebcb7602d97038e2601,Directed,699928,,1
53e9b8efb7602d97044d4ab0,53e9bb08b7602d9704744469,Directed,699933,,1
53e9b8f5b7602d97044d70f4,53e998fcb7602d9702138e4e,Directed,700003,,1
53e9b8f5b7602d97044d70f4,53e9b0a5b7602d9703b0ff95,Directed,700008,,1
53e9b8f5b7602d97044d70f4,53e9b254b7602d9703cf713c,Directed,700009,,1
53e9b8f5b7602d97044d70f4,53e9b5d4b7602d970411fc46,Directed,700012,,1
53e9b8f5b7602d97044d7e8e,53e9a689b7602d9702fba904,Directed,700032,,1
53e9b8f5b7602d97044d7e8e,53e9ba95b7602d97046bcb08,Directed,700035,,1
53e9b8f5b7602d97044d8833,53e99c28b7602d97024d46b6,Directed,700169,,1
53e9b8f5b7602d97044d8833,53e9b181b7602d9703c08578,Directed,700175,,1
53e9b8f5b7602d97044d92b3,53e99a0ab7602d9702257bfd,Directed,700232,,1
53e9b8f5b7602d97044d92b3,53e9b2d1b7602d9703d7f2a3,Directed,700245,,1
53e9b8f5b7602d97044d8e2f,53e9a231b7602d9702b33dd6,Directed,700279,,1
53e9b8f5b7602d97044d8e2f,53e9a7d5b7602d9703113437,Directed,700281,,1
53e9b8f5b7602d97044d8e2f,53e9a97bb7602d97032d377e,Directed,700284,,1
53e9b8f5b7602d97044d8e2f,53e9bcbab7602d9704938827,Directed,700295,,1
53e9b8f5b7602d97044dac1e,53e9b8f5b7602d97044dac1e,Directed,700459,,1
53e9b8f5b7602d97044dac1e,53e9bc0ab7602d970486f6b8,Directed,700461,,1
53e9b8f6b7602d97044dc3aa,53e9ab78b7602d970351faf3,Directed,700552,,1
53e9b8f6b7602d97044dc3aa,53e9ac0cb7602d97035cec9d,Directed,700553,,1
53e9b8fcb7602d97044de3c7,53e9a03bb7602d9702923589,Directed,700674,,1
53e9b8fcb7602d97044de3c7,53e9a396b7602d9702ca6cd3,Directed,700676,,1
53e9b8fcb7602d97044de3c7,53e9a4c0b7602d9702de14b0,Directed,700677,,1
53e9b8fcb7602d97044de3c7,53e9ae11b7602d970381c6cc,Directed,700681,,1
53e9b8fcb7602d97044de3c7,53e9b699b7602d970420f818,Directed,700686,,1
53e9b8fcb7602d97044dff95,53e99eb5b7602d970277f806,Directed,700777,,1
53e9b8fcb7602d97044dff95,53e9a88db7602d97031db8e0,Directed,700792,,1
53e9b8fcb7602d97044dff95,53e9b296b7602d9703d404e7,Directed,700801,,1
53e9b8fcb7602d97044dff95,53e9b3b7b7602d9703e9b5e1,Directed,700803,,1
53e9b8fcb7602d97044dff95,53e9b3e2b7602d9703ed1746,Directed,700804,,1
53e9b8fcb7602d97044dff95,53e9b94db7602d970453c6cf,Directed,700808,,1
53e9b8fcb7602d97044dff95,5736965f6e3b12023e56b851,Directed,700815,,1
53e9b8fcb7602d97044e29cb,53e99976b7602d97021b9b5e,Directed,700937,,1
53e9b8fcb7602d97044e29cb,53e9bdd4b7602d9704a81fe9,Directed,700950,,1
53e9b8fcb7602d97044e2e7b,53e999eeb7602d9702232e3d,Directed,700956,,1
53e9b8fcb7602d97044e2e7b,53e9a720b7602d9703058e28,Directed,700959,,1
53e9b903b7602d97044e5279,53e9b5afb7602d97040f5e61,Directed,701207,,1
53e9b903b7602d97044e56e9,53e9a194b7602d9702a86cda,Directed,701214,,1
53e9b904b7602d97044e8fb4,53e9a366b7602d9702c72741,Directed,701363,,1
53e9b904b7602d97044e98e4,53e9ab97b7602d970354072d,Directed,701440,,1
53e9b904b7602d97044e98e4,53e9b070b7602d9703ad67ca,Directed,701446,,1
53e9b904b7602d97044e98e4,558afb3e84ae84d265c0c877,Directed,701460,,1
53e9b90ab7602d97044edaaa,53e9be2eb7602d9704aec727,Directed,701576,,1
53e9b910b7602d97044f56d2,53e99a98b7602d970230eedb,Directed,702040,,1
53e9b910b7602d97044f61d8,53e9ae2fb7602d970384575d,Directed,702079,,1
53e9b910b7602d97044f6f48,53e99bc0b7602d9702468447,Directed,702124,,1
53e9b910b7602d97044f6f48,53e99de9b7602d97026ac322,Directed,702128,,1
53e9b910b7602d97044f6f48,53e9b8aeb7602d970448bed3,Directed,702139,,1
53e9b911b7602d97044f7378,53e9a500b7602d9702e1f098,Directed,702150,,1
53e9b911b7602d97044f7378,53e9a5e1b7602d9702f095e8,Directed,702151,,1
53e9b917b7602d97044fb7e9,53e998ceb7602d9702109214,Directed,702286,,1
53e9b917b7602d97044fb7e9,53e9a034b7602d970291731b,Directed,702289,,1
53e9b917b7602d97044fc9d5,53e9b572b7602d97040adfe6,Directed,702387,,1
53e9b917b7602d97044fd412,53e9b2e0b7602d9703d9245d,Directed,702456,,1
53e9b917b7602d97044fd412,53e9ba65b7602d9704683182,Directed,702458,,1
53e9b917b7602d97044fd412,53e9bce8b7602d970496b704,Directed,702460,,1
53e9b917b7602d97044ffca9,53e9a0a5b7602d970298bb6c,Directed,702704,,1
53e9b91eb7602d97045025f7,53e99e1ab7602d97026dc342,Directed,702967,,1
53e9b91eb7602d97045025f7,53e99ff5b7602d97028da759,Directed,702968,,1
53e9b91eb7602d97045025f7,53e9a026b7602d970290a4a8,Directed,702969,,1
53e9b91eb7602d97045025f7,53e9a310b7602d9702c1c91f,Directed,702970,,1
53e9b91eb7602d97045025f7,53e9a9f7b7602d970335ef03,Directed,702971,,1
53e9b91eb7602d97045025f7,53e9b82fb7602d97043ebbde,Directed,702976,,1
53e9b91eb7602d97045025f7,53e9bc47b7602d97048be164,Directed,702979,,1
53e9b91eb7602d97045025f7,53e9be80b7602d9704b41e46,Directed,702980,,1
53e9b91eb7602d9704503485,53e9ad72b7602d9703762c69,Directed,703013,,1
53e9b91eb7602d9704503485,53e9adbcb7602d97037bcf23,Directed,703014,,1
53e9b91eb7602d97045083e3,53e9afa0b7602d97039eef78,Directed,703291,,1
53e9b91eb7602d97045083e3,53e9b290b7602d9703d34afd,Directed,703294,,1
53e9b91eb7602d97045083e3,53e9b2d1b7602d9703d7e082,Directed,703295,,1
53e9b91eb7602d97045083e3,53e9b699b7602d970420f818,Directed,703299,,1
53e9b923b7602d970450b4da,53e9ac0bb7602d97035cbceb,Directed,703509,,1
53e9b923b7602d970450d158,53e9bb3db7602d9704779599,Directed,703590,,1
53e9b923b7602d970450d6d0,53e9b17ab7602d9703c067b0,Directed,703611,,1
53e9b929b7602d9704511201,53e99ea7b7602d9702770ed4,Directed,703997,,1
53e9b929b7602d9704511201,53e9b1eab7602d9703c7ee3d,Directed,704008,,1
53e9b929b7602d9704511201,53e9b9c1b7602d97045b4c88,Directed,704011,,1
53e9b929b7602d9704511201,53e9bbe5b7602d970483cd36,Directed,704013,,1
53e9b929b7602d9704512304,53e99e38b7602d97026fd85d,Directed,704132,,1
53e9b929b7602d9704512304,53e9a683b7602d9702fb8c2b,Directed,704139,,1
53e9b929b7602d9704513e2f,53e9a46ab7602d9702d85c15,Directed,704304,,1
53e9b929b7602d9704513e2f,53e9a72eb7602d9703068bb6,Directed,704308,,1
53e9b929b7602d9704513e2f,53e9abb2b7602d9703561607,Directed,704310,,1
53e9b929b7602d9704514f95,53e9b421b7602d9703f17271,Directed,704471,,1
53e9b929b7602d970451602f,53e9a232b7602d9702b361d0,Directed,704548,,1
53e9b930b7602d97045197bf,53e9a2ddb7602d9702be9e0c,Directed,704947,,1
53e9b930b7602d9704519cf6,53e9ad56b7602d970373bd38,Directed,704968,,1
53e9b930b7602d9704519cf6,56d88ddadabfae2eeece448c,Directed,704977,,1
53e9b930b7602d970451a98b,53e99f86b7602d9702859918,Directed,705089,,1
53e9b930b7602d970451b7cb,53e99f48b7602d9702815b9f,Directed,705135,,1
53e9b930b7602d970451b7cb,53e9b4c9b7602d9703fe4c12,Directed,705136,,1
53e9b930b7602d970451b884,53e9a034b7602d970291731b,Directed,705139,,1
53e9b930b7602d970451c930,53e9b360b7602d9703e3da97,Directed,705201,,1
53e9b931b7602d970451f8cf,53e9bae6b7602d97047169b3,Directed,705367,,1
53e9b937b7602d97045203a1,53e9b94db7602d970453c6cf,Directed,705419,,1
53e9b937b7602d9704520ab3,53e9b937b7602d9704520ab3,Directed,705496,,1
53e9b938b7602d97045260ef,53e999c3b7602d970220a514,Directed,705844,,1
53e9b938b7602d97045260ef,53e99f02b7602d97027cca27,Directed,705849,,1
53e9b938b7602d97045260ef,53e9b048b7602d9703aa91c5,Directed,705856,,1
53e9b938b7602d97045260ef,53e9b7e1b7602d97043939e7,Directed,705860,,1
53e9b938b7602d97045260ef,53e9b829b7602d97043e3795,Directed,705861,,1
53e9b938b7602d97045260ef,53e9bce8b7602d970496ddb3,Directed,705864,,1
53e9b93eb7602d97045282cf,53e9ab25b7602d97034ad78c,Directed,706158,,1
53e9b93eb7602d970452883a,53e998d5b7602d970210ffb5,Directed,706219,,1
53e9b93eb7602d970452883a,53e99f27b7602d97027f2798,Directed,706220,,1
53e9b93eb7602d970452883a,53e9aad8b7602d970345686c,Directed,706221,,1
53e9b93eb7602d970452883a,53e9ab9eb7602d9703548fff,Directed,706222,,1
53e9b93eb7602d970452883a,53e9aba5b7602d9703553324,Directed,706223,,1
53e9b93eb7602d970452883a,53e9ac95b7602d970366c8a5,Directed,706224,,1
53e9b93eb7602d970452883a,53e9ad81b7602d9703773191,Directed,706225,,1
53e9b93eb7602d970452883a,53e9ae4eb7602d9703867901,Directed,706226,,1
53e9b93eb7602d970452883a,53e9b275b7602d9703d19d2c,Directed,706228,,1
53e9b93eb7602d970452883a,53e9b4afb7602d9703fc0ae8,Directed,706230,,1
53e9b93eb7602d970452883a,53e9b607b7602d970415bf83,Directed,706231,,1
53e9b93eb7602d970452883a,53e9b7adb7602d9704356e6d,Directed,706232,,1
53e9b93eb7602d970452883a,56d88885dabfae2eeea21855,Directed,706234,,1
53e9b93eb7602d970452883a,56d8ce49dabfae2eee8ed7cc,Directed,706235,,1
53e9b93eb7602d9704529214,53e9a6edb7602d9703025f50,Directed,706247,,1
53e9b93eb7602d970452c298,53e9aca7b7602d970368135a,Directed,706491,,1
53e9b93eb7602d970452bec9,53e99a43b7602d97022a387f,Directed,706495,,1
53e9b93eb7602d970452bec9,53e99bc0b7602d9702465e6c,Directed,706505,,1
53e9b93eb7602d970452bec9,53e99f02b7602d97027cca27,Directed,706506,,1
53e9b93eb7602d970452bec9,53e9aa8eb7602d9703404386,Directed,706518,,1
53e9b93eb7602d970452bec9,53e9ad68b7602d9703754b66,Directed,706523,,1
53e9b93eb7602d970452bec9,53e9aec4b7602d97038ef465,Directed,706525,,1
53e9b93eb7602d970452bec9,53e9b048b7602d9703aa91c5,Directed,706531,,1
53e9b93eb7602d970452bec9,53e9b829b7602d97043e3795,Directed,706538,,1
53e9b93eb7602d970452bec9,53e9bce8b7602d970496e993,Directed,706544,,1
53e9b93eb7602d970452c681,53e9be80b7602d9704b43aaa,Directed,706558,,1
53e9b93fb7602d970452d874,53e99d28b7602d97025dd2bb,Directed,706607,,1
53e9b93fb7602d970452d874,53e99ea6b7602d970276df8a,Directed,706617,,1
53e9b93fb7602d970452d874,53e99fc9b7602d97028a20d4,Directed,706621,,1
53e9b93fb7602d970452d874,53e9a178b7602d9702a6bb96,Directed,706629,,1
53e9b93fb7602d970452d874,53e9a1bcb7602d9702ab3acc,Directed,706630,,1
53e9b93fb7602d970452d874,53e9a63db7602d9702f6adce,Directed,706643,,1
53e9b93fb7602d970452d874,53e9a6d0b7602d9703005726,Directed,706646,,1
53e9b93fb7602d970452d874,53e9a72eb7602d9703066cce,Directed,706649,,1
53e9b93fb7602d970452d874,53e9a782b7602d97030bf606,Directed,706653,,1
53e9b93fb7602d970452d874,53e9abb2b7602d9703562f09,Directed,706666,,1
53e9b93fb7602d970452d874,53e9b1c2b7602d9703c51913,Directed,706683,,1
53e9b93fb7602d970452d874,53e9b24db7602d9703ced427,Directed,706687,,1
53e9b93fb7602d970452d874,53e9b6fab7602d97042900c9,Directed,706707,,1
53e9b93fb7602d970452d874,53e9b8aeb7602d970448bed3,Directed,706717,,1
53e9b93fb7602d970452d874,53e9b999b7602d970458bebb,Directed,706725,,1
53e9b93fb7602d970452d874,53e9baa7b7602d97046d42a4,Directed,706728,,1
53e9b93fb7602d970452d874,53e9bcb3b7602d9704932487,Directed,706737,,1
53e9b93fb7602d970452d874,56d8ba95dabfae2eee2bbece,Directed,706744,,1
53e9b93fb7602d970452d874,5736965f6e3b12023e56ba26,Directed,706746,,1
53e9b946b7602d970453331a,53e99e0cb7602d97026d1451,Directed,707159,,1
53e9b946b7602d970453331a,53e9a433b7602d9702d4f6c3,Directed,707161,,1
53e9b94cb7602d97045369e0,53e9a825b7602d970316ddc0,Directed,707381,,1
53e9b94cb7602d97045369e0,53e9b732b7602d97042c82f2,Directed,707390,,1
53e9b94cb7602d9704536a58,53e9a3e1b7602d9702cf4d99,Directed,707393,,1
53e9b94cb7602d9704536a58,53e9acbcb7602d970369a73a,Directed,707398,,1
53e9b94cb7602d9704536a58,53e9b2eab7602d9703da1481,Directed,707399,,1
53e9b94db7602d9704537e15,53e99f11b7602d97027ddd12,Directed,707488,,1
53e9b94db7602d970453a7da,53e9b381b7602d9703e63436,Directed,707673,,1
53e9b94db7602d970453ba6a,53e9b469b7602d9703f67c04,Directed,707800,,1
53e9b94db7602d970453ba6a,53e9b822b7602d97043d8a51,Directed,707804,,1
53e9b94db7602d970453c859,53e9a396b7602d9702ca6cd3,Directed,707864,,1
53e9b94db7602d970453cd9c,53e9b904b7602d97044ea3a7,Directed,707937,,1
53e9b954b7602d9704540551,53e9b008b7602d9703a610c3,Directed,708248,,1
53e9b954b7602d97045431c3,53e9b5fab7602d970414b53a,Directed,708436,,1
53e9b954b7602d9704543b9f,53e9bcd2b7602d9704958206,Directed,708475,,1
53e9b954b7602d9704543b9f,573695b46e3b12023e4d25c7,Directed,708476,,1
53e9b95bb7602d9704544935,56d858badabfae2eee3dc440,Directed,708501,,1
53e9b95bb7602d970454a4f9,53e99b21b7602d97023babaa,Directed,708885,,1
53e9b95bb7602d970454a4f9,53e99f86b7602d970285c6bc,Directed,708887,,1
53e9b95bb7602d970454a4f9,53e9b444b7602d9703f41ab1,Directed,708899,,1
53e9b95bb7602d970454a4f9,53e9bd92b7602d9704a3b6be,Directed,708904,,1
53e9b961b7602d970454bb2a,53e99d65b7602d9702620a1a,Directed,708917,,1
53e9b961b7602d970454bb2a,53e9aee4b7602d970390dd4b,Directed,708925,,1
53e9b961b7602d970454cf83,53e9a102b7602d97029f027c,Directed,708976,,1
53e9b961b7602d970454cf83,53e9b59ab7602d97040dd19b,Directed,708986,,1
53e9b962b7602d970455164b,53e9bc9db7602d970491b277,Directed,709371,,1
53e9b962b7602d9704551e8c,53e9a02db7602d9702910e66,Directed,709375,,1
53e9b962b7602d9704551e8c,53e9a2d5b7602d9702bdd4e0,Directed,709376,,1
53e9b962b7602d9704551e8c,53e9a4c8b7602d9702dea7ed,Directed,709378,,1
53e9b962b7602d9704551e8c,53e9ad87b7602d970377b639,Directed,709381,,1
53e9b962b7602d9704551e8c,53e9b587b7602d97040cb8a5,Directed,709385,,1
53e9b962b7602d9704551e8c,53e9b6fab7602d97042900c9,Directed,709386,,1
53e9b962b7602d9704551e8c,53e9ba2db7602d970463ad7d,Directed,709389,,1
53e9b962b7602d9704551e8c,53e9bbc8b7602d9704812818,Directed,709390,,1
53e9b962b7602d9704551e8c,53e9bd1eb7602d97049a7c56,Directed,709393,,1
53e9b962b7602d9704551e8c,53e9bd81b7602d9704a246f9,Directed,709394,,1
53e9b962b7602d97045521db,53e9b12ab7602d9703ba8bef,Directed,709422,,1
53e9b968b7602d970455417b,53e9b49ab7602d9703fa2a7c,Directed,709539,,1
53e9b968b7602d970455417b,53e997f5b7602d9701ff87fa,Directed,709540,,1
53e9b968b7602d970455417b,53e9b740b7602d97042d882b,Directed,709551,,1
53e9b968b7602d97045547c6,53e9b1c2b7602d9703c51913,Directed,709567,,1
53e9b968b7602d97045547c6,53e9bc2cb7602d9704896409,Directed,709573,,1
53e9b968b7602d970455461e,53e9b0abb7602d9703b162fe,Directed,709576,,1
53e9b968b7602d97045553cd,53e9ae6fb7602d970388f6a7,Directed,709643,,1
53e9b968b7602d9704557541,53e99a04b7602d9702254e43,Directed,709658,,1
53e9b968b7602d9704557541,53e99b71b7602d9702419106,Directed,709660,,1
53e9b968b7602d9704557541,53e9b365b7602d9703e42576,Directed,709671,,1
53e9b968b7602d9704557541,53e9b8cdb7602d97044ad6c3,Directed,709674,,1
53e9b968b7602d9704558146,53e999fab7602d9702240af3,Directed,709706,,1
53e9b968b7602d97045582f8,53e9ab0db7602d970348f8c6,Directed,709719,,1
53e9b968b7602d9704558d2a,53e9b316b7602d9703de1faa,Directed,709797,,1
53e9b968b7602d9704559d96,53e9a082b7602d970296933b,Directed,709866,,1
53e9b968b7602d9704559d96,53e9b1a9b7602d9703c32dcb,Directed,709884,,1
53e9b968b7602d9704559d96,53e9b451b7602d9703f4ab01,Directed,709887,,1
53e9b968b7602d9704559d96,53e9b6f4b7602d970428a659,Directed,709889,,1
53e9b968b7602d9704559d96,53e9ba9fb7602d97046c8d9e,Directed,709891,,1
53e9b96eb7602d970455a8a6,53e9a3dbb7602d9702cefa70,Directed,709899,,1
53e9b96eb7602d970455a8a6,53e9a584b7602d9702eabcbd,Directed,709900,,1
53e9b96eb7602d970455a8a6,53e9b29cb7602d9703d43083,Directed,709901,,1
53e9b96eb7602d970455a8a6,53e9b2b8b7602d9703d635a1,Directed,709902,,1
53e9b96eb7602d970455a8a6,53e9b810b7602d97043c6e4a,Directed,709903,,1
53e9b96eb7602d970455b561,53e9b365b7602d9703e42576,Directed,709939,,1
53e9b96eb7602d970455b561,53e9b946b7602d97045334e4,Directed,709943,,1
53e9b96eb7602d970455d109,53e9b844b7602d9704404c07,Directed,710227,,1
53e9b96eb7602d970455d5c7,53e9b74ab7602d97042e8a8d,Directed,710298,,1
53e9b96eb7602d970455d9ad,53e9a79eb7602d97030d84fb,Directed,710314,,1
53e9b96eb7602d970455d9ad,53e99b43b7602d97023e43e3,Directed,710316,,1
53e9b96eb7602d970455d9ad,53e99c83b7602d9702532c21,Directed,710319,,1
53e9b96eb7602d970455d9ad,53e99cc1b7602d9702574428,Directed,710320,,1
53e9b96eb7602d970455d9ad,53e99ed1b7602d970279c5f8,Directed,710322,,1
53e9b96eb7602d970455d9ad,53e9a145b7602d9702a356f4,Directed,710323,,1
53e9b96eb7602d970455d9ad,53e9a32db7602d9702c349e1,Directed,710324,,1
53e9b96eb7602d970455d9ad,53e9a335b7602d9702c3bb18,Directed,710325,,1
53e9b96eb7602d970455d9ad,53e9a335b7602d9702c3cd63,Directed,710326,,1
53e9b96eb7602d970455d9ad,53e9a36db7602d9702c76232,Directed,710327,,1
53e9b96eb7602d970455d9ad,53e9a396b7602d9702ca56eb,Directed,710328,,1
53e9b96eb7602d970455d9ad,53e9a455b7602d9702d714ca,Directed,710330,,1
53e9b96eb7602d970455d9ad,53e9a683b7602d9702fb8c2b,Directed,710331,,1
53e9b96eb7602d970455d9ad,53e9a914b7602d9703267dd5,Directed,710332,,1
53e9b96eb7602d970455d9ad,53e9a97ab7602d97032d25a5,Directed,710333,,1
53e9b96eb7602d970455d9ad,53e9ababb7602d970355a919,Directed,710335,,1
53e9b96eb7602d970455d9ad,53e9abb2b7602d9703562f09,Directed,710336,,1
53e9b96eb7602d970455d9ad,53e9af53b7602d9703997afa,Directed,710338,,1
53e9b96eb7602d970455d9ad,53e9b061b7602d9703ac69c5,Directed,710339,,1
53e9b96eb7602d970455d9ad,53e9b66cb7602d97041d4ebe,Directed,710342,,1
53e9b96eb7602d970455d9ad,53e9b6d0b7602d970425bec8,Directed,710343,,1
53e9b96eb7602d970455d9ad,53e9b790b7602d9704335ec5,Directed,710345,,1
53e9b96eb7602d970455d9ad,53e9b7c7b7602d9704373cd2,Directed,710346,,1
53e9b96eb7602d970455e085,53e9a1bcb7602d9702ab0991,Directed,710361,,1
53e9b96eb7602d970455e085,53e9a3c1b7602d9702cd1f8c,Directed,710363,,1
53e9b96eb7602d970455e085,53e9ab97b7602d970354047f,Directed,710368,,1
53e9b96eb7602d970455e085,53e9bc2db7602d9704899699,Directed,710375,,1
53e9b96fb7602d9704561779,53e9b8c1b7602d97044a0185,Directed,710669,,1
53e9b976b7602d9704561bb9,53e9a855b7602d97031a25d9,Directed,710678,,1
53e9b976b7602d9704561bb9,53e9aa3ab7602d97033a609d,Directed,710679,,1
53e9b976b7602d9704561f81,53e9b0c2b7602d9703b38f26,Directed,710715,,1
53e9b976b7602d9704561f81,53e9b2f5b7602d9703db66d0,Directed,710717,,1
53e9b976b7602d9704561f81,53e9b9a6b7602d97045968f8,Directed,710718,,1
53e9b976b7602d9704562300,53e99821b7602d970203f32c,Directed,710747,,1
53e9b976b7602d9704562300,53e99c4bb7602d97024fa9c7,Directed,710750,,1
53e9b976b7602d9704562300,53e9a0d9b7602d97029c2fbe,Directed,710754,,1
53e9b976b7602d9704562300,53e9a224b7602d9702b27b09,Directed,710755,,1
53e9b976b7602d9704562300,53e9ad8db7602d970378876b,Directed,710763,,1
53e9b976b7602d9704562300,53e9ae05b7602d97038126c8,Directed,710764,,1
53e9b976b7602d9704562300,53e9ae63b7602d970387f547,Directed,710766,,1
53e9b976b7602d9704562300,53e9b532b7602d970406ce0b,Directed,710770,,1
53e9b976b7602d9704562300,53e9b90bb7602d97044f37f6,Directed,710772,,1
53e9b976b7602d9704562f81,53e9986eb7602d97020ab344,Directed,710806,,1
53e9b976b7602d9704562f81,53e998f6b7602d9702131399,Directed,710808,,1
53e9b976b7602d9704562f81,53e9a138b7602d9702a26c2c,Directed,710812,,1
53e9b976b7602d9704562f81,53e9ae63b7602d97038801cc,Directed,710820,,1
53e9b976b7602d9704562f81,53e9aed7b7602d97038ff207,Directed,710821,,1
53e9b976b7602d9704562f81,53e9af75b7602d97039b819a,Directed,710822,,1
53e9b976b7602d9704562f81,53e9b5c8b7602d970411638b,Directed,710823,,1
53e9b976b7602d97045641b6,53e9ac62b7602d9703631d18,Directed,710901,,1
53e9b976b7602d9704563f4f,53e9bb8cb7602d97047d24e8,Directed,710918,,1
53e9b976b7602d9704565d98,53e99d44b7602d97025f8ff6,Directed,711009,,1
53e9b976b7602d9704565d98,53e9aec4b7602d97038ef465,Directed,711014,,1
53e9b976b7602d9704567e71,53e9a973b7602d97032cb93b,Directed,711084,,1
53e9b976b7602d9704567e71,53e9ac42b7602d970360e921,Directed,711088,,1
53e9b976b7602d9704567e71,53e9bb0fb7602d970474ab9b,Directed,711096,,1
53e9b97cb7602d970456bbbe,53e9a439b7602d9702d5897d,Directed,711365,,1
53e9b97cb7602d970456bbbe,53e9b326b7602d9703df1be7,Directed,711374,,1
53e9b97cb7602d970456bbbe,53e9b8e8b7602d97044c7c5a,Directed,711378,,1
53e9b97cb7602d970456bbbe,53e9b94db7602d9704537e15,Directed,711379,,1
53e9b97cb7602d970456bbbe,53e9ba00b7602d97045fed93,Directed,711380,,1
53e9b97cb7602d970456d7d2,53e9aa87b7602d9703401608,Directed,711576,,1
53e9b97cb7602d970456d7d2,53e9ad5db7602d970373fc51,Directed,711578,,1
53e9b97cb7602d970456d7d2,53e9ad5db7602d970373fc52,Directed,711579,,1
53e9b97cb7602d970456d7d2,53e9bdb2b7602d9704a5d15c,Directed,711583,,1
53e9b983b7602d9704570a46,53e9a3edb7602d9702d04098,Directed,711798,,1
53e9b983b7602d97045717d8,53e9a0d9b7602d97029c2fbe,Directed,711805,,1
53e9b983b7602d97045717d8,53e9a224b7602d9702b27b09,Directed,711806,,1
53e9b983b7602d97045730ad,53e9b7cdb7602d970437a0f3,Directed,712173,,1
53e9b983b7602d97045730ad,56d8ef1adabfae2eee6a07fa,Directed,712177,,1
53e9b983b7602d9704574159,53e9a2ddb7602d9702be9d85,Directed,712221,,1
53e9b983b7602d970457428d,53e9b4ceb7602d9703fedc32,Directed,712238,,1
53e9b983b7602d9704574452,53e99f70b7602d9702842af0,Directed,712243,,1
53e9b983b7602d9704574452,53e9b1eab7602d9703c7fb72,Directed,712254,,1
53e9b983b7602d9704574452,53e9b6fab7602d9704291deb,Directed,712256,,1
53e9b984b7602d9704576b93,53e9b0deb7602d9703b5a7c6,Directed,712415,,1
53e9b98ab7602d970457a78a,53e9ae36b7602d970384d14c,Directed,712673,,1
53e9b98ab7602d970457a78a,53e9b7cdb7602d9704378e2f,Directed,712676,,1
53e9b98ab7602d970457a316,5c8fd2e04895d9cbc664e0a2,Directed,712681,,1
53e9b98ab7602d970457a316,53e9b938b7602d97045260ef,Directed,712694,,1
53e9b98ab7602d970457a316,53e9b945b7602d9704531380,Directed,712695,,1
53e9b98ab7602d970457ad3e,53e9a0f3b7602d97029dbb98,Directed,712751,,1
53e9b98ab7602d970457ad3e,53e9a41cb7602d9702d371f5,Directed,712756,,1
53e9b98ab7602d970457ad3e,53e9b740b7602d97042d773a,Directed,712765,,1
53e9b98bb7602d970457d441,53e99eb5b7602d97027826eb,Directed,713017,,1
53e9b98bb7602d970457d441,53e9b091b7602d9703afdba4,Directed,713028,,1
53e9b98bb7602d970457d441,53e9b137b7602d9703bbc71f,Directed,713029,,1
53e9b98bb7602d970457de1b,53e9990db7602d9702149931,Directed,713055,,1
53e9b98bb7602d970457de1b,53e99e28b7602d97026efa88,Directed,713059,,1
53e9b98bb7602d970457de1b,53e9a8dbb7602d970322d86a,Directed,713062,,1
53e9b98bb7602d970457de1b,53e9b6a7b7602d97042240e9,Directed,713067,,1
53e9b98bb7602d970457de1b,53e9bd64b7602d97049ff7a0,Directed,713069,,1
53e9b98bb7602d970457e237,53e9a9fdb7602d9703364f28,Directed,713080,,1
53e9b98bb7602d970457e237,53e9aa6db7602d97033dfc90,Directed,713081,,1
53e9b98bb7602d970457e237,53e9b108b7602d9703b8410f,Directed,713086,,1
53e9b98bb7602d970457e237,53e9b14cb7602d9703bd131a,Directed,713088,,1
53e9b991b7602d970457f397,53e9b247b7602d9703ce776e,Directed,713109,,1
